m,d,p,rho,Fx,Fy,Fz,Tx,Ty,Tz
2,0.005,5,0.0144,-0.758326,0.11709,-0.187406,0.026221,0.187926,0.013852
2,0.005,5,0.0168,-0.479974,0.117166,0.122889,0.012985,0.036438,0.017971
2,0.005,5,0.018,-0.053301,0.001031,0.070661,-0.001315,-0.014211,-0.001091
2,0.005,5,0.0206,-0.231419,0.00593,0.035462,0.000187,0.020921,-0.008414
2,0.005,5,0.022,-0.435036,-0.114018,0.009981,-0.014859,0.05502,-0.047445
2,0.005,5,0.0248,-0.508004,-0.049018,0.138815,-0.010238,0.01407,-0.031346
2,0.005,5,0.0262,-0.367482,0.048098,0.103781,0.00246,0.007329,0.002373
2,0.005,5,0.0292,-0.38792,-0.035862,0.002146,-0.005015,0.039701,-0.020736
2,0.005,5,0.0308,-0.489053,0.132607,0.103126,0.009796,0.010714,0.020635
2,0.005,5,0.0323,-0.498368,0.101114,0.047874,0.006629,0.027564,0.013988
2,0.005,5,0.0339,-0.335814,-0.030012,0.138537,-0.004139,-0.020462,-0.02396
2,0.005,5,0.0372,-0.211551,0.140598,0.13178,0.003566,-0.031474,0.038594
2,0.005,5,0.0389,-0.653968,0.046068,0.163463,-0.003517,-0.018216,-0.006328
2,0.005,5,0.0406,-0.368531,0.028608,0.048006,-0.000889,0.003555,-0.002856
2,0.005,5,0.0423,-0.265501,0.004086,0.112705,-0.003993,-0.026388,-0.010371
2,0.005,5,0.0441,-0.527447,0.030931,0.163961,-0.005302,-0.036148,-0.014071
2,0.005,5,0.0476,-0.26622,-0.001864,0.134021,-0.005233,-0.039881,-0.008143
2,0.005,5,0.0494,-0.171818,0.010943,0.117815,-0.004266,-0.037564,-0.000553
2,0.005,5,0.0512,-0.188374,0.003991,0.114147,-0.003911,-0.037552,-0.00531
2,0.005,5,0.053,-0.312689,0.02762,0.082664,-0.002355,-0.026417,-0.002933
2,0.005,5,0.0549,-0.567747,-0.017536,0.039686,0.001835,-0.012696,-0.027208
2,0.005,5,0.0567,-0.2922,-0.085035,0.106897,-0.002287,-0.038335,-0.033231
2,0.005,5,0.0586,-0.13877,-0.001207,0.063313,-0.002313,-0.022696,-0.006199
2,0.005,5,0.0605,-0.196882,-0.004368,0.065864,-0.000998,-0.026357,-0.010143
2,0.005,5,0.0624,-0.088944,0.023608,0.090299,-0.00416,-0.032705,0.004894
2,0.005,5,0.0643,-0.118407,0.03488,0.109045,-0.005497,-0.040709,0.007694
2,0.005,5,0.0661,-0.201698,-0.042702,0.071928,-0.000927,-0.031852,-0.017086
2,0.005,5,0.068,-0.170076,-0.004407,0.070393,-0.002321,-0.031469,-0.006733
2,0.005,5,0.07,-0.365626,-0.010321,0.231339,-0.006227,-0.020043,-0.011945
2,0.005,5,0.0737,-0.150277,0.010797,0.102746,-0.006676,-0.013789,-0.004196
2,0.005,5,0.0756,-0.247187,0.010711,0.259561,-0.008407,-0.011174,-0.008039
2,0.005,5,0.0775,-0.252733,0.024478,0.056785,0.002132,-0.028761,-0.012626
2,0.005,5,0.0794,-0.263546,0.041834,0.120728,-0.001431,-0.023968,-0.015606
2,0.005,5,0.0813,-0.112056,0.004369,0.179308,-0.006167,-0.005147,-0.00389
2,0.005,5,0.0831,-0.266501,0.035233,-0.004614,0.004871,-0.029301,-0.015427
2,0.005,5,0.0849,-0.156957,0.00708,0.098388,-0.000399,-0.011367,-0.007111
2,0.005,5,0.0868,-0.208343,0.028391,0.081116,-0.001545,-0.018253,-0.009615
2,0.005,5,0.0886,-0.163746,0.004704,0.061107,-0.001058,-0.016597,-0.007135
2,0.005,5,0.0904,-0.146438,0.00673,0.04437,0.003213,-0.016393,-0.00799
2,0.005,5,0.0922,-0.098608,0.009618,-0.015027,0.00605,-0.018901,-0.005648
2,0.005,5,0.0939,-0.147572,0.023328,0.147438,-0.003698,-0.005456,-0.006792
2,0.005,5,0.0974,-0.103893,-0.011722,0.139096,-0.002893,-0.000718,-0.002571
2,0.005,5,0.0991,-0.081632,0.016663,0.145175,-0.004924,0.002999,-0.003849
2,0.005,5,0.1007,-0.104636,-0.004593,0.059136,-0.004316,-0.0056,-0.002557
2,0.005,5,0.1024,-0.076568,-0.002266,0.108704,-0.003804,0.002969,-0.002918
2,0.005,5,0.104,-0.095287,0.001756,0.116227,-0.003333,0.002355,-0.003817
2,0.005,5,0.1072,-0.10225,0.00091,0.136072,-0.004415,0.006292,-0.004186
2,0.005,5,0.1087,-0.124005,0.013026,0.156599,-0.00528,0.008301,-0.006855
2,0.005,5,0.1102,-0.11362,0.011844,0.124744,-0.003815,0.00745,-0.006065
2,0.005,5,0.1132,-0.111389,0.028239,0.076845,0.001638,-0.002369,-0.008792
2,0.005,5,0.1146,-0.096996,0.040286,0.069944,0.001524,-0.00081,-0.008162
2,0.005,5,0.1159,-0.112055,0.007793,0.118921,-0.003312,0.009419,-0.003811
2,0.005,5,0.1186,-0.135252,0.008757,0.117383,-0.003786,0.010213,-0.005868
2,0.005,5,0.1211,-0.140847,-0.002038,0.130442,-0.004426,0.014096,-0.004462
2,0.005,5,0.1223,-0.122667,0.0097,0.099049,-0.00267,0.010519,-0.004944
2,0.005,5,0.1246,-0.136971,-0.009046,0.104092,-0.003518,0.012465,-0.003292
2,0.005,5,0.1267,-0.101672,0.003162,0.078917,-0.002676,0.009864,-0.003715
2,0.005,5,0.1286,-0.167194,0.013635,0.107121,-0.002564,0.01772,-0.006395
2,0.005,5,0.1304,-0.187369,0.048028,0.083972,0.00071,0.017687,-0.012518
2,0.005,5,0.132,-0.13663,-0.003491,0.070843,-0.00252,0.014449,-0.004082
2,0.005,5,0.134,-0.142533,0.008434,0.063277,-0.001549,0.015715,-0.004952
2,0.005,5,0.1361,-0.155008,0.00368,0.047505,-0.001237,0.016964,-0.005988
2,0.003,1,0,-0.085949,-0.001884,0.029656,-0.001184,0.014358,-0.002659
2,0.003,1,0.0021,-0.487497,-0.038079,0.303473,-0.016766,0.031046,-0.024014
2,0.003,1,0.0039,-0.748293,-0.069021,0.42881,-0.027764,0.040512,-0.040409
2,0.003,1,0.0062,-0.490141,0.1061,0.367614,0.006984,-0.009443,0.008431
2,0.003,1,0.0079,-0.434572,-0.046159,0.267819,-0.01498,0.003323,-0.023469
2,0.003,1,0.0098,-0.586542,0.004708,0.255812,-0.010301,0.02623,-0.02135
2,0.003,1,0.0119,-0.544106,0.006432,0.5028,-0.01402,-0.068458,-0.015082
2,0.003,1,0.0141,-0.550288,0.035188,0.396555,-0.007931,-0.040002,-0.008999
2,0.003,1,0.0165,-0.631522,-0.010406,0.544789,-0.017576,-0.087152,-0.020093
2,0.003,1,0.0177,-0.484192,0.009466,0.403061,-0.010629,-0.066323,-0.010477
2,0.003,1,0.0204,-0.741338,-0.146459,0.489743,-0.033272,-0.072419,-0.072851
2,0.003,1,0.0231,-0.668653,-0.034071,0.567508,-0.017734,-0.11874,-0.029129
2,0.003,1,0.0245,-0.482666,-0.026058,0.376374,-0.011858,-0.075984,-0.027236
2,0.003,1,0.026,-0.682532,-0.043128,0.50706,-0.018609,-0.104922,-0.03206
2,0.003,1,0.029,-0.676778,-0.017748,0.541702,-0.017184,-0.130449,-0.026052
2,0.003,1,0.0306,-0.747916,0.040914,0.516397,-0.01194,-0.121103,-0.009937
2,0.003,1,0.0322,-0.714783,0.044104,0.547422,-0.014597,-0.140508,-0.009076
2,0.003,1,0.0338,-0.5645,0.032112,0.402805,-0.010658,-0.105211,-0.003354
2,0.003,1,0.0371,-0.47659,0.016822,0.320559,-0.008761,-0.089184,-0.008026
2,0.003,1,0.0388,-0.351282,-0.032321,0.382365,-0.014162,-0.117408,-0.023145
2,0.003,1,0.0405,-0.458954,0.071658,0.42355,-0.010986,-0.131459,0.010388
2,0.003,1,0.0422,-0.377531,-0.012256,0.354859,-0.011747,-0.113195,-0.016883
2,0.003,1,0.0439,-0.615543,0.004623,0.351784,-0.010569,-0.111699,-0.02047
2,0.003,1,0.0475,-0.473362,0.015623,0.398635,-0.014204,-0.134936,-0.011444
2,0.003,1,0.0493,-0.50457,-0.084084,0.38868,-0.011205,-0.133425,-0.043035
2,0.003,1,0.0511,-0.335733,0.022542,0.28637,-0.01032,-0.100706,-0.002458
2,0.003,1,0.053,-0.248643,-0.040819,0.244511,-0.007216,-0.086146,-0.020975
2,0.003,1,0.0548,-0.34777,0.034677,0.30953,-0.012883,-0.113216,-0.002024
2,0.003,1,0.0567,-0.367174,0.018742,0.295383,-0.010305,-0.11166,-0.004173
2,0.003,1,0.0585,-0.224385,-0.003714,0.257065,-0.010012,-0.094488,-0.009055
2,0.003,1,0.0604,-0.218878,0.035769,0.285306,-0.011963,-0.10617,0.00318
2,0.003,1,0.0623,-0.149771,0.02839,0.227098,-0.008866,-0.08208,0.004577
2,0.003,1,0.0642,-0.129122,0.006962,0.222595,-0.007696,-0.080945,-0.001432
2,0.003,1,0.0661,-0.06001,-0.017493,0.197197,-0.005624,-0.068034,-0.007688
2,0.003,1,0.068,-0.091779,-0.018829,0.20235,-0.005929,-0.072461,-0.009183
2,0.003,1,0.0699,-0.09277,-0.003654,0.208317,-0.006941,-0.008619,-0.001971
2,0.003,1,0.0718,-0.052417,-0.003203,0.186157,-0.005587,-0.004728,-0.00117
2,0.003,1,0.0756,-0.074784,-0.002309,0.173855,-0.004575,-0.004842,-0.00415
2,0.003,1,0.0775,-0.074334,0.014768,0.143006,-0.005907,-0.006139,-0.003554
2,0.003,1,0.0793,-0.064594,0.009108,0.148285,-0.005545,-0.003794,-0.003344
2,0.003,1,0.0812,-0.075099,0.004029,0.144508,-0.005279,-0.004448,-0.002955
2,0.003,1,0.083,-0.081452,0.019777,0.086478,-0.002357,-0.008981,-0.005679
2,0.003,1,0.0849,-0.077129,0.021462,0.090322,-0.002593,-0.009049,-0.00531
2,0.003,1,0.0867,-0.095053,0.051854,-0.012977,-0.001229,-0.019436,-0.009506
2,0.003,1,0.0885,-0.069223,0.030115,0.047423,-0.002298,-0.010533,-0.005949
2,0.003,1,0.0903,-0.058171,-0.006588,0.145968,-0.004715,0.001216,-0.000925
2,0.003,1,0.0921,-0.105695,0.008649,0.007949,0.003157,-0.016159,-0.004736
2,0.003,1,0.0938,-0.059987,-0.0007,0.097028,-0.001682,-0.002332,-0.00165
2,0.003,1,0.0973,-0.06825,-0.009574,0.121235,-0.004002,0.001385,-0.001022
2,0.003,1,0.099,-0.065417,0.000517,0.121671,-0.003997,0.00316,-0.002111
2,0.003,1,0.1006,-0.063083,-0.002668,0.116017,-0.003842,0.002972,-0.001546
2,0.003,1,0.1023,-0.069426,-0.003339,0.134825,-0.004555,0.00507,-0.002057
2,0.003,1,0.1039,-0.071891,-0.000716,0.121354,-0.003934,0.003979,-0.002309
2,0.003,1,0.107,-0.067169,0.00035,0.112766,-0.003717,0.004692,-0.002562
2,0.003,1,0.1085,-0.06005,0.000838,0.10297,-0.00381,0.005089,-0.002516
2,0.003,1,0.11,-0.070185,0.007323,0.100021,-0.003358,0.005165,-0.003237
2,0.003,1,0.113,-0.078133,-0.010639,0.096974,-0.003477,0.006439,-0.001765
2,0.003,1,0.1144,-0.096744,-0.002224,0.125512,-0.003762,0.010051,-0.002774
2,0.003,1,0.1171,-0.09754,0.004516,0.105027,-0.003587,0.008947,-0.004323
2,0.003,1,0.1184,-0.122484,-0.010587,0.10818,-0.00413,0.011016,-0.003359
2,0.003,1,0.1208,-0.140021,-0.020965,0.117544,-0.004215,0.015559,-0.000714
2,0.003,1,0.122,-0.140493,-0.000446,0.112276,-0.00322,0.014027,-0.004559
2,0.003,1,0.1243,-0.11307,-0.003669,0.073982,-0.0024,0.01126,-0.003014
2,0.003,1,0.1263,-0.124488,0.002358,0.070589,-0.002163,0.011955,-0.004318
2,0.003,1,0.1283,-0.147611,0.008238,0.077957,-0.002104,0.015246,-0.00628
2,0.003,1,0.13,-0.13557,-0.002358,0.065849,-0.002414,0.014027,-0.004462
2,0.003,1,0.1323,-0.124648,-0.003197,0.048096,-0.001868,0.012607,-0.00373
2,0.003,1,0.1341,-0.170129,-0.004489,0.048429,-0.00203,0.018071,-0.005423
2,0.003,1,0.1359,-0.160138,-0.004423,0.024989,-0.001166,0.015837,-0.005199
2,0.003,2,0,-0.099515,0.011839,0.008844,0.002268,0.022141,-0.000613
2,0.003,2,0.0018,-0.115974,-0.001524,0.026003,-0.001132,0.019847,-0.002504
2,0.003,2,0.0041,-0.104929,0.050325,0.032133,0.009265,0.013736,0.009728
2,0.003,2,0.0058,-0.486758,-0.046834,-0.074965,-0.008502,0.123143,-0.03052
2,0.003,2,0.0077,-0.361001,-0.03121,0.003655,-0.005762,0.06985,-0.020313
2,0.003,2,0.0098,-0.387248,0.084299,0.076725,0.011706,0.04747,0.00039
2,0.003,2,0.012,-0.179631,0.039991,0.003613,0.00913,0.030073,0.005691
2,0.003,2,0.0144,-0.197325,0.024309,0.020779,0.003202,0.024963,0.00257
2,0.003,2,0.0157,-0.098663,-0.015781,0.060782,-0.003489,-0.004635,-0.007664
2,0.003,2,0.0183,-0.187955,0.062824,0.130839,0.002885,-0.016979,0.011955
2,0.003,2,0.0197,-0.439229,-0.008529,0.105844,-0.003073,0.023609,-0.018597
2,0.003,2,0.0225,-0.474121,-0.10327,0.138767,-0.017312,0.011152,-0.046407
2,0.003,2,0.024,-0.215638,0.038503,0.110276,-0.000236,-0.012739,0.004963
2,0.003,2,0.027,-0.183175,-0.0639,0.137044,-0.010071,-0.029056,-0.024123
2,0.003,2,0.0285,-0.351106,0.01453,0.180585,-0.005948,-0.029742,-0.007442
2,0.003,2,0.0301,-0.258242,-0.048038,0.176288,-0.010816,-0.039389,-0.025997
2,0.003,2,0.0317,-0.290419,0.024679,0.062612,0.00059,0.002136,-0.000492
2,0.003,2,0.035,-0.129008,-0.000321,0.070855,-0.002649,-0.016248,-0.004716
2,0.003,2,0.0367,-0.529532,-0.037378,0.278485,-0.007592,-0.067841,-0.022478
2,0.003,2,0.0384,-0.266629,0.021699,0.179687,-0.003533,-0.049681,0.002517
2,0.003,2,0.0402,-0.316819,0.014115,0.167805,-0.005154,-0.044825,-0.001523
2,0.003,2,0.0419,-0.271806,-0.00226,0.140342,-0.003948,-0.03852,-0.007032
2,0.003,2,0.0437,-0.401001,-0.003352,0.178204,-0.006014,-0.050294,-0.009913
2,0.003,2,0.0473,-0.239885,-0.01123,0.149515,-0.004111,-0.04844,-0.00919
2,0.003,2,0.0491,-0.094894,0.006694,0.075023,-0.002419,-0.025208,-0.001281
2,0.003,2,0.0509,-0.089514,-0.001665,0.077374,-0.002764,-0.02677,-0.003868
2,0.003,2,0.0528,-0.168626,-0.031129,0.079604,-0.003208,-0.027874,-0.018645
2,0.003,2,0.0546,-0.185092,-0.023493,0.084561,-0.002877,-0.031097,-0.014901
2,0.003,2,0.0565,-0.11823,0.014887,0.118464,-0.005074,-0.043098,0.001062
2,0.003,2,0.0584,-0.197953,-0.011799,0.113475,-0.003689,-0.044101,-0.010067
2,0.003,2,0.0603,-0.180548,-0.00722,0.082139,-0.0026,-0.033492,-0.005499
2,0.003,2,0.0622,-0.112837,-0.007941,0.103571,-0.003362,-0.039611,-0.006652
2,0.003,2,0.0641,-0.085445,-0.005913,0.068317,-0.001747,-0.026727,-0.004869
2,0.003,2,0.066,-0.110886,-0.017844,0.102373,-0.00149,-0.040171,-0.0078
2,0.003,2,0.0679,-0.165749,-0.052704,0.025772,-0.000944,-0.021118,0.002427
2,0.003,2,0.0698,-0.105023,-0.024847,0.07303,-0.00187,-0.011518,-0.001929
2,0.003,2,0.0717,-0.119132,-0.027328,-0.086382,0.00428,-0.026359,-0.002199
2,0.003,2,0.0736,-0.143992,-0.028469,-0.134723,0.006073,-0.034012,-0.002297
2,0.003,2,0.0773,-0.125509,-0.013111,-0.212475,0.00733,-0.040967,-0.003121
2,0.003,2,0.0792,-0.148613,-0.01183,-0.108411,0.002734,-0.031102,-0.001601
2,0.003,2,0.081,-0.237856,-0.047657,-0.270713,0.003848,-0.053209,0.001662
2,0.003,2,0.0828,-0.144134,-0.057883,-0.171885,0.00364,-0.038311,0.003072
2,0.003,2,0.0847,-0.187593,-0.021149,-0.353155,0.002777,-0.060943,-0.001367
2,0.003,2,0.0865,-0.064728,-0.003014,0.05063,-0.00235,-0.0082,-0.00182
2,0.003,2,0.0883,-0.066869,-0.000102,-0.012552,0.001461,-0.012377,-0.002732
2,0.003,2,0.09,-0.138514,-0.000527,-0.162135,0.008798,-0.033544,-0.007079
2,0.003,2,0.0918,-0.062552,0.009338,0.013214,0.001706,-0.009353,-0.004099
2,0.003,2,0.0935,-0.072943,-0.0192,0.045483,-0.000662,-0.005871,0.000949
2,0.003,2,0.0969,-0.06384,0.001523,0.017434,0.000867,-0.007464,-0.003269
2,0.003,2,0.0986,-0.04137,-0.001224,0.048934,-0.000941,-0.001174,-0.00154
2,0.003,2,0.1002,-0.038537,-0.000205,0.071081,-0.002246,0.001391,-0.001453
2,0.003,2,0.1018,-0.040908,0.000232,0.070477,-0.001895,0.001713,-0.001045
2,0.003,2,0.105,-0.070854,0.025005,0.040325,-0.000219,-0.003196,-0.006479
2,0.003,2,0.1065,-0.057879,0.040221,0.021544,0.000337,-0.004087,-0.007926
2,0.003,2,0.108,-0.041921,-0.002914,0.067635,-0.002263,0.003594,-0.001148
2,0.003,2,0.1109,-0.047749,-0.004121,0.064795,-0.002251,0.003691,-0.001604
2,0.003,2,0.1123,-0.054426,0.00374,0.058941,-0.002532,0.003728,-0.003022
2,0.003,2,0.1137,-0.069935,8.4E-05,0.076836,-0.002955,0.005744,-0.002415
2,0.003,2,0.1163,-0.059172,-0.004638,0.051642,-0.001749,0.005321,-0.001545
2,0.003,2,0.1175,-0.047196,-0.004886,0.037623,-0.001091,0.004071,-0.000846
2,0.003,2,0.1199,-0.091271,0.001522,0.073276,-0.002296,0.008078,-0.002993
2,0.003,2,0.1222,-0.046956,0.003689,0.028912,-0.00078,0.004394,-0.001623
2,0.003,2,0.1243,-0.078629,-0.00502,0.031224,-0.000951,0.006157,-0.001162
2,0.003,2,0.1262,-0.096016,0.001968,0.038228,-0.001295,0.008317,-0.003772
2,0.003,2,0.1279,-0.10114,-0.006358,0.038746,-0.001342,0.00916,-0.002688
2,0.003,2,0.1302,-0.083666,-0.003576,0.033375,-0.001349,0.00921,-0.002285
2,0.003,2,0.132,-0.081299,-0.002361,0.029357,-0.001185,0.008873,-0.002382
2,0.003,2,0.1338,-0.092121,0.002662,0.018516,-0.000348,0.009422,-0.003375
2,0.003,3,0,-0.16031,-0.047112,-0.048775,-0.012003,0.05207,-0.010844
2,0.003,3,0.002,-0.003466,-1E-05,-0.001363,2.4E-05,0.001178,-0.000104
2,0.003,3,0.0039,-0.081318,-0.002514,0.002621,-0.000189,0.017318,-0.002269
2,0.003,3,0.0063,-0.191987,0.001325,-0.026721,0.000998,0.04754,-0.007237
2,0.003,3,0.0081,-0.093536,-0.010013,-0.011227,-0.000835,0.02166,-0.006791
2,0.003,3,0.0101,-0.221641,0.05768,-0.036142,0.011747,0.052378,0.00811
2,0.003,3,0.0122,-0.043232,0.007782,0.025972,0.000239,-0.00076,0.001097
2,0.003,3,0.0146,-0.059933,-0.046113,-0.017032,-0.006847,0.01528,-0.016438
2,0.003,3,0.0158,-0.307516,-0.018523,0.031872,-0.003803,0.037309,-0.010279
2,0.003,3,0.0183,-0.124625,-0.008525,-0.02843,-0.00248,0.027328,-0.004561
2,0.003,3,0.0196,-0.095074,0.020464,0.037942,0.000903,0.000308,0.001767
2,0.003,3,0.0224,-0.157097,-0.005796,0.044535,-0.002931,0.004057,-0.006103
2,0.003,3,0.0238,-0.207638,-0.036057,0.051731,-0.005467,0.006463,-0.017988
2,0.003,3,0.0268,-0.222157,0.083666,0.021927,0.008189,0.015247,0.015932
2,0.003,3,0.0283,-0.19098,0.028105,0.055303,-7.7E-05,-0.000984,2.2E-05
2,0.003,3,0.0299,-0.607944,-0.003356,0.011247,-0.001969,0.050657,-0.024657
2,0.003,3,0.0331,-0.316582,-0.115397,0.038634,-0.009529,0.010062,-0.043495
2,0.003,3,0.0347,-0.091982,-0.020432,0.05659,-0.002587,-0.01375,-0.009092
2,0.003,3,0.0364,-0.175875,-0.04148,0.05939,-0.004176,-0.01044,-0.020199
2,0.003,3,0.038,-0.177572,0.061376,0.056761,0.00113,-0.010523,0.013948
2,0.003,3,0.0397,-0.156569,0.030193,0.019853,0.000944,0.000483,0.003329
2,0.003,3,0.0432,-0.140462,-0.013508,0.076665,-0.003705,-0.022764,-0.008621
2,0.003,3,0.045,-0.117185,0.006807,0.079782,-0.001993,-0.025326,-0.001122
2,0.003,3,0.0468,-0.146208,0.029687,0.097137,-0.002994,-0.031685,0.004443
2,0.003,3,0.0486,-0.130254,0.007736,0.079171,-0.00317,-0.026809,-0.002698
2,0.003,3,0.0504,-0.199578,0.065757,0.103008,-0.00422,-0.035662,0.013462
2,0.003,3,0.0522,-0.166882,0.084471,0.086072,-0.00365,-0.030934,0.02286
2,0.003,3,0.0541,-0.177484,0.043546,0.108362,-0.005114,-0.040136,0.008232
2,0.003,3,0.0559,-0.148444,0.016808,0.060757,-0.002367,-0.023279,0.001549
2,0.003,3,0.0578,-0.1697,-0.015097,-0.033996,-0.000939,0.008679,-0.006136
2,0.003,3,0.0597,-0.083395,0.010232,0.016685,-0.001529,-0.007988,0.001666
2,0.003,3,0.0635,-0.055651,-0.00784,0.050059,-0.001352,-0.019456,-0.004189
2,0.003,3,0.0654,-0.04975,0.008086,0.050967,-0.002247,-0.019749,0.001659
2,0.003,3,0.0673,-0.039728,0.001776,0.051933,-0.001869,-0.019749,-0.000454
2,0.003,3,0.0692,-0.122118,0.010384,0.051205,-0.004685,-0.010232,-0.00384
2,0.003,3,0.0711,-0.126177,0.05415,0.032767,-0.005352,-0.015235,-0.010135
2,0.003,3,0.073,-0.125564,0.048427,0.05292,-0.007013,-0.010447,-0.006225
2,0.003,3,0.0748,-0.093241,-0.005237,0.067973,-0.00382,-0.00721,-0.002153
2,0.003,3,0.0767,-0.073359,0.001956,0.056854,-0.004213,-0.004677,-0.002464
2,0.003,3,0.0786,-0.066034,0.004412,0.060547,-0.004707,-0.00396,-0.00249
2,0.003,3,0.0805,-0.072209,0.00129,0.05296,-0.004,-0.003714,-0.003087
2,0.003,3,0.0823,-0.043965,-0.00322,0.045927,-0.003287,-0.001434,-0.001452
2,0.003,3,0.0841,-0.052909,0.000128,0.044014,-0.003321,-0.002262,-0.001594
2,0.003,3,0.086,-0.05233,0.013791,-0.142541,-0.005765,-0.023275,-0.002633
2,0.003,3,0.0878,-0.043717,0.005564,0.047278,-0.003537,-0.00099,-0.002033
2,0.003,3,0.0913,-0.059762,0.001177,-0.067294,-0.002349,-0.015386,-0.00184
2,0.003,3,0.0931,-0.067223,-0.022693,-0.008911,-0.002787,-0.007745,0.001194
2,0.003,3,0.0948,-0.042635,-0.025317,0.03863,-0.002203,-0.000343,0.001468
2,0.003,3,0.0965,-0.040996,-0.003044,0.041384,-0.002549,0.001034,-0.001085
2,0.003,3,0.0982,-0.041135,0.001341,0.046716,-0.003148,0.00128,-0.00132
2,0.003,3,0.0999,-0.043977,0.002827,0.040695,-0.002639,0.001227,-0.00201
2,0.003,3,0.1031,-0.045209,0.003625,0.057413,-0.002988,0.002781,-0.001523
2,0.003,3,0.1047,-0.043919,0.001512,0.057113,-0.003124,0.003112,-0.001596
2,0.003,3,0.1063,-0.040824,0.004143,0.035018,-0.00243,0.002113,-0.001528
2,0.003,3,0.1078,-0.064518,-0.001372,0.08514,-0.004713,0.007869,-0.002568
2,0.003,3,0.1108,-0.026803,0.002404,0.016814,-0.001519,0.001689,-0.001029
2,0.003,3,0.1122,-0.041061,-0.004322,0.046474,-0.00195,0.004237,-0.000823
2,0.003,3,0.115,-0.064168,-0.000774,0.056252,-0.00224,0.006076,-0.001544
2,0.003,3,0.1163,-0.068952,0.0196,0.070036,-0.002371,0.007838,-0.003592
2,0.003,3,0.1189,-0.115164,0.00592,0.112092,-0.00367,0.013206,-0.00424
2,0.003,3,0.1201,-0.080105,0.001526,0.042057,-0.001534,0.007095,-0.002622
2,0.003,3,0.1224,-0.096875,0.003962,0.058009,-0.002041,0.010185,-0.003542
2,0.003,3,0.1246,-0.088118,-0.006785,0.032664,-0.001402,0.007736,-0.00175
2,0.003,3,0.1266,-0.101496,-0.007289,0.042677,-0.001488,0.010446,-0.002693
2,0.003,3,0.1284,-0.076065,0.0091,0.032232,-0.000991,0.008586,-0.003904
2,0.003,3,0.1301,-0.074021,0.00044,0.030111,-0.001153,0.008322,-0.002197
2,0.003,3,0.1322,-0.084114,0.000942,0.030697,-0.001085,0.009518,-0.002728
2,0.003,3,0.1339,-0.090032,-0.004293,0.02777,-0.001374,0.009947,-0.002534
2,0.003,3,0.1358,-0.085451,0.002529,0.014018,-0.000336,0.008797,-0.003075
2,0.003,4,0,-0.065959,-0.021116,-0.002722,-0.005334,0.017435,-0.005723
2,0.003,4,0.0021,-0.125789,-0.014457,0.004932,-0.003463,0.028208,-0.003888
2,0.003,4,0.0039,-0.01934,0.005539,0.010337,0.000854,0.001385,0.000677
2,0.003,4,0.0061,-0.351884,0.101773,-0.025748,0.023252,0.080044,0.003265
2,0.003,4,0.0078,-0.491538,-0.02661,0.013455,-0.006645,0.091766,-0.017903
2,0.003,4,0.0107,-0.485153,-0.117827,-0.051953,-0.0207,0.103086,-0.041209
2,0.003,4,0.0118,-0.322282,0.034038,0.025026,0.005485,0.047625,-0.001124
2,0.003,4,0.014,-0.088849,0.011529,0.029813,0.000625,0.004598,0.000719
2,0.003,4,0.0164,-0.395641,-0.057603,0.035203,-0.011118,0.047216,-0.039179
2,0.003,4,0.0189,-0.166571,-0.065005,0.054316,-0.010456,0.004322,-0.024428
2,0.003,4,0.0203,-0.310959,-0.158074,0.042154,-0.023329,0.026287,-0.057468
2,0.003,4,0.023,-0.202191,-0.097803,0.049773,-0.01096,0.006595,-0.03767
2,0.003,4,0.0244,-0.143951,-0.036237,0.036656,-0.005357,0.003209,-0.018003
2,0.003,4,0.0259,-0.30676,0.016955,-0.043553,0.00141,0.046961,-0.002549
2,0.003,4,0.0289,-0.116459,-0.004301,0.045513,-0.002109,-0.005463,-0.004247
2,0.003,4,0.0305,-0.243134,0.117317,0.026463,0.008037,0.010824,0.030352
2,0.003,4,0.032,-0.230825,-0.01366,0.105052,-0.005238,-0.019624,-0.014193
2,0.003,4,0.0353,-0.377514,-0.067119,0.041713,-0.008504,0.008675,-0.030005
2,0.003,4,0.0369,-0.250294,-0.010283,0.100185,-0.005892,-0.021586,-0.016831
2,0.003,4,0.0386,-0.109033,-0.024769,0.04523,-0.00193,-0.01045,-0.009278
2,0.003,4,0.0403,-0.126222,-0.00655,0.032641,-0.001037,-0.006116,-0.00461
2,0.003,4,0.0421,-0.469856,-0.058801,0.089754,-0.002831,-0.015363,-0.028499
2,0.003,4,0.0438,-0.791303,-0.121404,-0.079754,-0.001717,0.051031,-0.065559
2,0.003,4,0.0474,-0.412781,-0.033207,0.05103,-0.002142,-0.012589,-0.017489
2,0.003,4,0.0492,-0.323151,0.064702,0.052616,-0.002893,-0.016426,0.012721
2,0.003,4,0.051,-0.04155,-0.001347,0.040148,-0.0008,-0.013972,-0.001327
2,0.003,4,0.0528,-0.160729,0.0231,0.06258,-0.002756,-0.023211,0.002158
2,0.003,4,0.0547,-0.144006,0.027333,0.060937,-0.002354,-0.023218,0.003546
2,0.003,4,0.0565,-0.150692,-4.1E-05,0.060636,-0.001398,-0.024135,-0.004534
2,0.003,4,0.0584,-0.150605,0.037786,0.059085,-0.00286,-0.024717,0.006473
2,0.003,4,0.0603,-0.221568,0.0618,0.061707,-0.003712,-0.029304,0.011859
