time,voltage,rul
11730,3.841370941,16820
11740,3.842094352,16810
11750,3.842925359,16800
11760,3.840754979,16790
11770,3.841742934,16780
11780,3.839306898,16770
11790,3.842364668,16760
11800,3.84032041,16750
11810,3.841277283,16740
11820,3.841918932,16730
11830,3.838991307,16720
11840,3.840935672,16710
11850,3.839523724,16700
11860,3.840686368,16690
11870,3.841082762,16680
11880,3.83968956,16670
11890,3.840506339,16660
11900,3.839596946,16650
11910,3.840887767,16640
11920,3.837585099,16630
11930,3.838490535,16620
11940,3.839209467,16610
11950,3.838092671,16600
11960,3.838087239,16590
11970,3.834941675,16580
11980,3.837502516,16570
11990,3.836776751,16560
12000,3.836358341,16550
12010,3.836555848,16540
12020,3.837292312,16530
12030,3.835977947,16520
12040,3.837586538,16510
12050,3.835842997,16500
12060,3.834858937,16490
12070,3.833608832,16480
12080,3.835730681,16470
12090,3.836760891,16460
12100,3.837398189,16450
12110,3.835931285,16440
12120,3.833217747,16430
12130,3.834833889,16420
12140,3.835593966,16410
12150,3.832564977,16400
12160,3.833262267,16390
12170,3.832707392,16380
12180,3.832720079,16370
12190,3.833802585,16360
12200,3.834082669,16350
12210,3.833467638,16340
12220,3.833506129,16330
12230,3.831660052,16320
12240,3.83286589,16310
12250,3.831579161,16300
12260,3.833360294,16290
12270,3.830383918,16280
12280,3.830859549,16270
12290,3.832400747,16260
12300,3.832249925,16250
12310,3.830297017,16240
12320,3.830917722,16230
12330,3.830714165,16220
12340,3.83170053,16210
12350,3.830469568,16200
12360,3.830427743,16190
12370,3.83019819,16180
12380,3.829263611,16170
12390,3.829957989,16160
12400,3.827352934,16150
12410,3.830362786,16140
12420,3.82990552,16130
12430,3.82786924,16120
12440,3.828372724,16110
12450,3.82908085,16100
12460,3.827819901,16090
12470,3.828403654,16080
12480,3.8270406,16070
12490,3.82890466,16060
12500,3.828567729,16050
12510,3.828344853,16040
12520,3.825799231,16030
12530,3.826492113,16020
12540,3.826241378,16010
12550,3.828041908,16000
12560,3.825010343,15990
12570,3.825024824,15980
12580,3.824520192,15970
12590,3.824957845,15960
12600,3.824337304,15950
12610,3.823857933,15940
12620,3.822660562,15930
12630,3.822684094,15920
12640,3.824685256,15910
12650,3.823859786,15900
12660,3.823211851,15890
12670,3.822744383,15880
12680,3.825412637,15870
12690,3.823889379,15860
12700,3.822553859,15850
12710,3.823048909,15840
12720,3.823688839,15830
12730,3.823991661,15820
12740,3.820896091,15810
12750,3.822082233,15800
12760,3.82219772,15790
12770,3.821795788,15780
12780,3.822573175,15770
12790,3.822436164,15760
12800,3.818739617,15750
12810,3.821693812,15740
12820,3.821573515,15730
12830,3.818989814,15720
12840,3.821704989,15710
12850,3.819267777,15700
12860,3.819616522,15690
12870,3.821952461,15680
12880,3.818845764,15670
12890,3.820865057,15660
12900,3.818176939,15650
12910,3.819159242,15640
12920,3.818784052,15630
12930,3.817938642,15620
12940,3.817426223,15610
12950,3.816478438,15600
12960,3.818404634,15590
12970,3.817339084,15580
12980,3.81993374,15570
12990,3.818025453,15560
13000,3.816862458,15550
13010,3.8176536,15540
13020,3.8164635,15530
13030,3.814879071,15520
13040,3.815873911,15510
13050,3.815726122,15500
13060,3.816080909,15490
13070,3.816013509,15480
13080,3.815316977,15470
13090,3.814031751,15460
13100,3.815301959,15450
13110,3.814051578,15440
13120,3.816721683,15430
13130,3.814274084,15420
13140,3.814036233,15410
13150,3.813986958,15400
13160,3.813183314,15390
13170,3.815081421,15380
13180,3.812757434,15370
13190,3.813222351,15360
13200,3.81268022,15350
13210,3.813523211,15340
13220,3.812511755,15330
13230,3.81227826,15320
13240,3.811993815,15310
13250,3.808983606,15300
13260,3.812870683,15290
13270,3.811711286,15280
13280,3.810830593,15270
13290,3.810757071,15260
13300,3.811812408,15250
13310,3.810480935,15240
13320,3.809709234,15230
13330,3.810436506,15220
13340,3.809071398,15210
13350,3.809978555,15200
13360,3.811551127,15190
13370,3.809878034,15180
13380,3.810160367,15170
13390,3.810559686,15160
13400,3.809297866,15150
13410,3.808118273,15140
13420,3.808846813,15130
13430,3.809027565,15120
13440,3.80763103,15110
13450,3.807023839,15100
13460,3.806106126,15090
13470,3.807057265,15080
13480,3.806496885,15070
13490,3.807850012,15060
13500,3.806706338,15050
13510,3.806844504,15040
13520,3.805324743,15030
13530,3.807097454,15020
13540,3.80637783,15010
13550,3.806135294,15000
13560,3.804404607,14990
13570,3.805311957,14980
13580,3.806874167,14970
13590,3.804138653,14960
13600,3.806928913,14950
13610,3.804158071,14940
13620,3.803964694,14930
13630,3.804092804,14920
13640,3.804606092,14910
13650,3.803947033,14900
13660,3.805477964,14890
13670,3.804761338,14880
13680,3.803133337,14870
13690,3.802904336,14860
13700,3.80309223,14850
13710,3.802211777,14840
13720,3.802987666,14830
13730,3.800594041,14820
13740,3.803267679,14810
13750,3.802293282,14800
13760,3.799408669,14790
13770,3.798420229,14780
13780,3.800918746,14770
13790,3.801712814,14760
13800,3.801629379,14750
13810,3.802545487,14740
13820,3.798296069,14730
13830,3.798613969,14720
13840,3.800025573,14710
13850,3.798447207,14700
13860,3.79969112,14690
13870,3.798175164,14680
13880,3.799788575,14670
13890,3.799159192,14660
13900,3.798515783,14650
13910,3.798305814,14640
13920,3.79673101,14630
13930,3.798875444,14620
13940,3.797962596,14610
13950,3.798533279,14600
13960,3.798076023,14590
13970,3.798682795,14580
13980,3.797216075,14570
13990,3.795681287,14560
14000,3.797011562,14550
14010,3.797167236,14540
14020,3.794760035,14530
14030,3.796652867,14520
14040,3.794455363,14510
14050,3.796414369,14500
14060,3.794573783,14490
14070,3.794256617,14480
14080,3.796085231,14470
14090,3.794574614,14460
14100,3.795663993,14450
14110,3.794148991,14440
14120,3.794377058,14430
14130,3.79489962,14420
14140,3.793175697,14410
14150,3.793198415,14400
14160,3.792396205,14390
14170,3.794118477,14380
14180,3.792824915,14370
14190,3.79249194,14360
14200,3.792673111,14350
14210,3.793180813,14340
14220,3.791910676,14330
14230,3.793170915,14320
14240,3.7930634,14310
14250,3.791004805,14300
14260,3.789733606,14290
14270,3.791374513,14280
14280,3.792237807,14270
14290,3.790267265,14260
14300,3.789494509,14250
14310,3.790398752,14240
14320,3.789828204,14230
14330,3.78876955,14220
14340,3.789603094,14210
14350,3.789537611,14200
14360,3.790033753,14190
14370,3.789783615,14180
14380,3.789357272,14170
14390,3.789862141,14160
14400,3.789054821,14150
14410,3.789862166,14140
14420,3.78824654,14130
14430,3.787966626,14120
14440,3.788047078,14110
14450,3.788778553,14100
14460,3.787627239,14090
14470,3.785188615,14080
14480,3.788341695,14070
14490,3.787726282,14060
14500,3.78480929,14050
14510,3.786489195,14040
14520,3.784469978,14030
14530,3.78593897,14020
14540,3.78449345,14010
14550,3.784748781,14000
14560,3.787260677,13990
14570,3.78675221,13980
14580,3.784146868,13970
14590,3.787283122,13960
14600,3.785027583,13950
14610,3.785249092,13940
14620,3.785076817,13930
14630,3.784068677,13920
14640,3.785709687,13910
14650,3.783807951,13900
14660,3.78295403,13890
14670,3.783415576,13880
14680,3.783647553,13870
14690,3.782168945,13860
14700,3.780172865,13850
14710,3.783879526,13840
14720,3.782241671,13830
14730,3.783215818,13820
14740,3.782947886,13810
14750,3.781836245,13800
14760,3.780421378,13790
14770,3.7833724,13780
14780,3.783209554,13770
14790,3.781945655,13760
14800,3.78289855,13750
14810,3.78185698,13740
14820,3.780533691,13730
14830,3.779341108,13720
14840,3.780044829,13710
14850,3.781758273,13700
14860,3.780134442,13690
14870,3.780182438,13680
14880,3.778708883,13670
14890,3.779177396,13660
14900,3.779586809,13650
14910,3.780914977,13640
14920,3.779248937,13630
14930,3.781313693,13620
14940,3.778975401,13610
14950,3.776691262,13600
14960,3.779823452,13590
14970,3.779090794,13580
14980,3.77693743,13570
14990,3.778587479,13560
15000,3.779714309,13550
15010,3.776993411,13540
15020,3.77705189,13530
15030,3.778481618,13520
15040,3.776386627,13510
15050,3.77599655,13500
15060,3.777102353,13490
15070,3.778143979,13480
15080,3.777993096,13470
15090,3.775825419,13460
15100,3.776401944,13450
15110,3.777509385,13440
15120,3.775495745,13430
15130,3.774985846,13420
15140,3.775609034,13410
15150,3.773675197,13400
15160,3.775608189,13390
15170,3.774021567,13380
15180,3.774614559,13370
15190,3.775318979,13360
15200,3.77461056,13350
15210,3.774194872,13340
15220,3.772992373,13330
15230,3.776603404,13320
15240,3.77388017,13310
15250,3.771619327,13300
15260,3.773911788,13290
15270,3.773819974,13280
15280,3.773931879,13270
15290,3.771803498,13260
15300,3.770652777,13250
15310,3.773256644,13240
15320,3.77149512,13230
15330,3.771799103,13220
15340,3.771786601,13210
15350,3.773884585,13200
15360,3.770107929,13190
15370,3.772658435,13180
15380,3.770246682,13170
15390,3.771944603,13160
15400,3.770756541,13150
15410,3.773724833,13140
15420,3.769665434,13130
15430,3.770434755,13120
15440,3.769727621,13110
15450,3.771824449,13100
15460,3.769352767,13090
15470,3.769414451,13080
15480,3.770574683,13070
15490,3.771719243,13060
15500,3.767708931,13050
15510,3.769342997,13040
15520,3.76953089,13030
15530,3.76982236,13020
15540,3.769726168,13010
15550,3.769605881,13000
15560,3.768763959,12990
15570,3.767437187,12980
15580,3.769643013,12970
15590,3.767191253,12960
15600,3.768215974,12950
15610,3.768376967,12940
15620,3.768026337,12930
15630,3.766152487,12920
15640,3.767023537,12910
15650,3.768943667,12900
15660,3.766577131,12890
15670,3.766010596,12880
15680,3.767252584,12870
15690,3.767110804,12860
15700,3.765883851,12850
15710,3.76620198,12840
15720,3.766912269,12830
15730,3.765112507,12820
15740,3.765452294,12810
15750,3.766370271,12800
15760,3.765623608,12790
15770,3.765004598,12780
15780,3.766117526,12770
15790,3.765974307,12760
15800,3.764870668,12750
15810,3.766524452,12740
15820,3.766841231,12730
15830,3.764373193,12720
15840,3.763914098,12710
15850,3.764820683,12700
15860,3.764659586,12690
15870,3.763848234,12680
15880,3.76546549,12670
15890,3.764560993,12660
15900,3.764836061,12650
15910,3.764241656,12640
15920,3.764064785,12630
15930,3.763215636,12620
15940,3.765666247,12610
15950,3.763901016,12600
15960,3.763974254,12590
15970,3.762998121,12580
15980,3.762763172,12570
15990,3.763327607,12560
16000,3.76193014,12550
16010,3.76036806,12540
16020,3.760968592,12530
16030,3.761260772,12520
16040,3.762575191,12510
16050,3.762636898,12500
16060,3.762447004,12490
16070,3.76242795,12480
16080,3.759088464,12470
16090,3.76071888,12460
16100,3.760103769,12450
16110,3.759130539,12440
16120,3.761102537,12430
16130,3.759706695,12420
16140,3.76081739,12410
16150,3.75942845,12400
16160,3.758724543,12390
16170,3.76088431,12380
16180,3.7612425,12370
16190,3.760058481,12360
16200,3.761319425,12350
16210,3.760815351,12340
16220,3.759261251,12330
16230,3.757797899,12320
16240,3.75741758,12310
16250,3.758475517,12300
16260,3.756978843,12290
16270,3.757938386,12280
16280,3.757179492,12270
16290,3.759637577,12260
16300,3.757126854,12250
16310,3.756339704,12240
16320,3.757050478,12230
16330,3.757869666,12220
16340,3.757750792,12210
16350,3.758201741,12200
16360,3.756293692,12190
16370,3.757570563,12180
16380,3.75770428,12170
16390,3.758462373,12160
16400,3.757490591,12150
16410,3.755500512,12140
16420,3.757752663,12130
16430,3.758132692,12120
16440,3.756915591,12110
16450,3.75812254,12100
16460,3.75763586,12090
16470,3.756601949,12080
16480,3.756611678,12070
16490,3.756098236,12060
16500,3.756301619,12050
16510,3.756093717,12040
16520,3.757712288,12030
16530,3.757557058,12020
16540,3.755692105,12010
16550,3.756431193,12000
16560,3.754175256,11990
16570,3.755632656,11980
16580,3.754631299,11970
16590,3.756877121,11960
16600,3.756167058,11950
16610,3.755749477,11940
16620,3.755109733,11930
16630,3.754745413,11920
16640,3.755846841,11910
16650,3.755707797,11900
16660,3.754415211,11890
16670,3.755152881,11880
16680,3.754114623,11870
16690,3.754580453,11860
16700,3.753468953,11850
16710,3.754473678,11840
16720,3.75402853,11830
16730,3.753913233,11820
16740,3.754042712,11810
16750,3.755545011,11800
16760,3.754726355,11790
16770,3.752528865,11780
16780,3.754347708,11770
16790,3.752745698,11760
16800,3.75145333,11750
16810,3.752425711,11740
16820,3.754034155,11730
16830,3.752874061,11720
16840,3.751386618,11710
16850,3.752707497,11700
16860,3.752005919,11690
16870,3.752432202,11680
16880,3.752694712,11670
16890,3.752099242,11660
16900,3.752691503,11650
16910,3.753391722,11640
16920,3.752584151,11630
16930,3.751628314,11620
16940,3.753208999,11610
16950,3.751136604,11600
16960,3.751636058,11590
16970,3.752444744,11580
16980,3.750900789,11570
16990,3.753529736,11560
17000,3.750656728,11550
17010,3.751115723,11540
17020,3.75265123,11530
17030,3.752284688,11520
17040,3.751993988,11510
17050,3.75136468,11500
17060,3.752816651,11490
17070,3.751874429,11480
17080,3.752559331,11470
17090,3.751939988,11460
17100,3.75225289,11450
17110,3.751122559,11440
17120,3.750100462,11430
17130,3.749820809,11420
17140,3.750609371,11410
17150,3.7518848,11400
17160,3.751034191,11390
17170,3.750665856,11380
17180,3.749907088,11370
17190,3.750805969,11360
17200,3.748641871,11350
17210,3.749733664,11340
17220,3.750316631,11330
17230,3.749728277,11320
17240,3.750466054,11310
17250,3.749232152,11300
17260,3.750920351,11290
17270,3.74870539,11280
17280,3.750155142,11270
17290,3.748318072,11260
17300,3.748402344,11250
17310,3.749716076,11240
17320,3.75026945,11230
17330,3.74846297,11220
17340,3.750719412,11210
17350,3.749331113,11200
17360,3.74872686,11190
17370,3.749409181,11180
17380,3.74685977,11170
17390,3.748947212,11160
17400,3.749164505,11150
17410,3.745576061,11140
17420,3.748474959,11130
17430,3.748671955,11120
17440,3.749511427,11110
17450,3.747691926,11100
17460,3.750086138,11090
17470,3.748986236,11080
17480,3.747115881,11070
17490,3.747285485,11060
17500,3.746675218,11050
17510,3.746379081,11040
17520,3.7474999,11030
17530,3.748735052,11020
17540,3.749916835,11010
17550,3.747475145,11000
17560,3.7479262,10990
17570,3.748845822,10980
17580,3.746272565,10970
17590,3.748170141,10960
17600,3.747359468,10950
17610,3.746101797,10940
17620,3.746564199,10930
17630,3.745377526,10920
17640,3.748012562,10910
17650,3.745776244,10900
17660,3.747992344,10890
17670,3.747153997,10880
17680,3.747494284,10870
17690,3.745538627,10860
17700,3.74635476,10850
17710,3.747643653,10840
17720,3.747648279,10830
17730,3.748316432,10820
17740,3.747691849,10810
17750,3.745839926,10800
17760,3.744898204,10790
17770,3.74649448,10780
17780,3.744884063,10770
17790,3.747508957,10760
17800,3.747172273,10750
17810,3.746653417,10740
17820,3.745778335,10730
17830,3.746043457,10720
17840,3.745448012,10710
17850,3.745660327,10700
17860,3.745734724,10690
17870,3.744000853,10680
17880,3.74584984,10670
17890,3.744851336,10660
17900,3.745382499,10650
17910,3.747100712,10640
17920,3.746498116,10630
17930,3.746311417,10620
17940,3.744791435,10610
17950,3.745088574,10600
17960,3.745781044,10590
17970,3.746403227,10580
17980,3.745470884,10570
17990,3.74459327,10560
18000,3.744744219,10550
18010,3.745994229,10540
18020,3.74594108,10530
18030,3.743574998,10520
18040,3.744331093,10510
18050,3.746530436,10500
18060,3.745350937,10490
18070,3.744612329,10480
18080,3.744317654,10470
18090,3.745525033,10460
18100,3.744227816,10450
18110,3.746531504,10440
18120,3.744721708,10430
18130,3.742579955,10420
18140,3.744213793,10410
18150,3.744823328,10400
18160,3.744189553,10390
18170,3.744357209,10380
18180,3.744164543,10370
18190,3.742828094,10360
18200,3.745967158,10350
18210,3.745322111,10340
18220,3.745164621,10330
18230,3.745913916,10320
18240,3.745547424,10310
18250,3.743238735,10300
18260,3.744325761,10290
18270,3.745502958,10280
18280,3.744716504,10270
18290,3.743086462,10260
18300,3.742929949,10250
18310,3.744531597,10240
18320,3.743851365,10230
18330,3.744195119,10220
18340,3.744670493,10210
18350,3.744882016,10200
18360,3.743818817,10190
18370,3.743157393,10180
18380,3.742307614,10170
18390,3.743675825,10160
18400,3.743132146,10150
18410,3.743410312,10140
18420,3.742822653,10130
18430,3.745348835,10120
18440,3.741489928,10110
18450,3.743796209,10100
18460,3.743041451,10090
18470,3.742436699,10080
18480,3.743794438,10070
18490,3.744534983,10060
18500,3.742545943,10050
18510,3.74387809,10040
18520,3.744313835,10030
18530,3.743348525,10020
18540,3.743520056,10010
18550,3.742863759,10000
18560,3.743856968,9990
18570,3.742926539,9980
18580,3.743020313,9970
18590,3.744655954,9960
18600,3.743229525,9950
18610,3.742762364,9940
18620,3.74497344,9930
18630,3.743093153,9920
18640,3.741871504,9910
18650,3.743789444,9900
18660,3.741669386,9890
18670,3.742579267,9880
18680,3.742581401,9870
18690,3.743287635,9860
18700,3.741335008,9850
18710,3.742446674,9840
18720,3.740511415,9830
18730,3.742398351,9820
18740,3.742764321,9810
18750,3.743241632,9800
18760,3.74173673,9790
18770,3.745252742,9780
18780,3.740553082,9770
18790,3.74349834,9760
18800,3.743932471,9750
18810,3.741870113,9740
18820,3.74270149,9730
18830,3.743246552,9720
18840,3.742721669,9710
18850,3.743667648,9700
18860,3.742212821,9690
18870,3.743485197,9680
18880,3.741150818,9670
18890,3.742347365,9660
18900,3.741843616,9650
18910,3.741886889,9640
18920,3.74213287,9630
18930,3.743785039,9620
18940,3.743408286,9610
18950,3.740608882,9600
18960,3.741485806,9590
18970,3.741202003,9580
18980,3.741251301,9570
18990,3.74238281,9560
19000,3.741005034,9550
19010,3.741917469,9540
19020,3.742584263,9530
19030,3.741997078,9520
19040,3.741940104,9510
19050,3.74195686,9500
19060,3.742131531,9490
19070,3.740048684,9480
19080,3.741563204,9470
19090,3.741145889,9460
19100,3.74164937,9450
19110,3.741587106,9440
19120,3.742748541,9430
19130,3.740751337,9420
19140,3.741060722,9410
19150,3.742493616,9400
19160,3.743366526,9390
19170,3.740910211,9380
19180,3.740299863,9370
19190,3.742810902,9360
19200,3.740183927,9350
19210,3.741897175,9340
19220,3.741644064,9330
19230,3.741818441,9320
19240,3.7385403,9310
19250,3.739853721,9300
19260,3.741550604,9290
19270,3.741480315,9280
19280,3.739882911,9270
19290,3.740605323,9260
19300,3.742152601,9250
19310,3.739799008,9240
19320,3.741546878,9230
19330,3.741196554,9220
19340,3.740631404,9210
19350,3.741574223,9200
19360,3.740014127,9190
19370,3.741545336,9180
19380,3.740542149,9170
19390,3.741020714,9160
19400,3.741037076,9150
19410,3.739792262,9140
19420,3.73921338,9130
19430,3.74082126,9120
19440,3.738403206,9110
19450,3.739969919,9100
19460,3.741665141,9090
19470,3.738424002,9080
19480,3.73951762,9070
19490,3.741797667,9060
19500,3.740140831,9050
19510,3.738443029,9040
19520,3.740730284,9030
19530,3.741040206,9020
19540,3.739161589,9010
19550,3.739468922,9000
19560,3.739640105,8990
19570,3.739770216,8980
19580,3.74021541,8970
19590,3.740552216,8960
19600,3.738221366,8950
19610,3.738336518,8940
19620,3.740374269,8930
19630,3.740442005,8920
19640,3.739799437,8910
19650,3.740048958,8900
19660,3.739368148,8890
19670,3.739510368,8880
19680,3.738807703,8870
19690,3.739099201,8860
19700,3.738663,8850
19710,3.738146659,8840
19720,3.739493757,8830
19730,3.739688495,8820
19740,3.740238529,8810
19750,3.739400392,8800
19760,3.739563291,8790
19770,3.738624646,8780
19780,3.737253064,8770
19790,3.73997138,8760
19800,3.738318642,8750
19810,3.739987027,8740
19820,3.737861734,8730
19830,3.740076411,8720
19840,3.738960923,8710
19850,3.739359222,8700
19860,3.739694253,8690
19870,3.737228078,8680
19880,3.73712561,8670
19890,3.739253844,8660
19900,3.738776342,8650
19910,3.737931949,8640
19920,3.738247435,8630
19930,3.738722107,8620
19940,3.738151804,8610
19950,3.73748285,8600
19960,3.740089757,8590
19970,3.737746204,8580
19980,3.73591407,8570
19990,3.73791789,8560
20000,3.738927997,8550
20010,3.736891809,8540
20020,3.73692059,8530
20030,3.735376741,8520
20040,3.738940966,8510
20050,3.739103163,8500
20060,3.737765569,8490
20070,3.738193987,8480
20080,3.737682736,8470
20090,3.739788683,8460
20100,3.735864265,8450
20110,3.73565131,8440
20120,3.737220491,8430
20130,3.736974882,8420
20140,3.736210205,8410
20150,3.737497784,8400
20160,3.737587049,8390
20170,3.737240439,8380
20180,3.739116794,8370
20190,3.736612363,8360
20200,3.73757345,8350
20210,3.73652635,8340
20220,3.734511873,8330
20230,3.73733378,8320
20240,3.735738197,8310
20250,3.737062843,8300
20260,3.738150767,8290
20270,3.736490022,8280
20280,3.735944862,8270
20290,3.734460212,8260
20300,3.735305512,8250
20310,3.736376575,8240
20320,3.734283747,8230
20330,3.73501673,8220
20340,3.737675613,8210
20350,3.736025902,8200
20360,3.737383341,8190
20370,3.735450542,8180
20380,3.734308123,8170
20390,3.735138239,8160
20400,3.734960913,8150
20410,3.735333105,8140
20420,3.735147591,8130
20430,3.735721559,8120
20440,3.736882438,8110
20450,3.735637517,8100
20460,3.733775782,8090
20470,3.734553191,8080
20480,3.735772075,8070
20490,3.734253235,8060
20500,3.733952417,8050
20510,3.735540395,8040
20520,3.733637639,8030
20530,3.733412231,8020
20540,3.733481169,8010
20550,3.733526081,8000
20560,3.734895392,7990
20570,3.733236288,7980
20580,3.732793859,7970
20590,3.734829347,7960
20600,3.73375284,7950
20610,3.734234327,7940
20620,3.733168436,7930
20630,3.733519116,7920
20640,3.731340499,7910
20650,3.733078702,7900
20660,3.733370927,7890
20670,3.734483392,7880
20680,3.732344636,7870
20690,3.732661862,7860
20700,3.732192693,7850
20710,3.732606497,7840
20720,3.731781374,7830
20730,3.732857639,7820
20740,3.731742636,7810
20750,3.731553388,7800
20760,3.731397623,7790
20770,3.730900808,7780
20780,3.732191654,7770
20790,3.730979474,7760
20800,3.730842156,7750
20810,3.731956438,7740
20820,3.730868876,7730
20830,3.73151875,7720
20840,3.731606788,7710
20850,3.732508238,7700
20860,3.731823661,7690
20870,3.729197615,7680
20880,3.729466482,7670
20890,3.731429191,7660
20900,3.730540242,7650
20910,3.730211382,7640
20920,3.729737456,7630
20930,3.730854749,7620
20940,3.731027059,7610
20950,3.728972868,7600
20960,3.730185135,7590
20970,3.730163585,7580
20980,3.728438639,7570
20990,3.730851192,7560
21000,3.728981867,7550
21010,3.72830155,7540
21020,3.729316231,7530
21030,3.729020669,7520
21040,3.729549138,7510
21050,3.72709149,7500
21060,3.728446799,7490
21070,3.728880209,7480
21080,3.72710908,7470
21090,3.727969132,7460
21100,3.727920398,7450
21110,3.72806286,7440
21120,3.727903658,7430
21130,3.727732913,7420
21140,3.726265883,7410
21150,3.727987383,7400
21160,3.727376106,7390
21170,3.726335781,7380
21180,3.728037384,7370
21190,3.726847028,7360
21200,3.725806941,7350
21210,3.725790802,7340
21220,3.724382419,7330
21230,3.72588899,7320
21240,3.724867231,7310
21250,3.72570574,7300
21260,3.727385557,7290
21270,3.724836218,7280
21280,3.726843416,7270
21290,3.726679963,7260
21300,3.724977408,7250
21310,3.726014988,7240
21320,3.724936186,7230
21330,3.726379785,7220
21340,3.724961159,7210
21350,3.722433214,7200
21360,3.724028927,7190
21370,3.724048853,7180
21380,3.7242005,7170
21390,3.726474408,7160
21400,3.723382681,7150
21410,3.723542818,7140
21420,3.724423302,7130
21430,3.724785172,7120
21440,3.721978405,7110
21450,3.725906988,7100
21460,3.723126253,7090
21470,3.72155142,7080
21480,3.722351379,7070
21490,3.722307123,7060
21500,3.720986369,7050
21510,3.721777051,7040
21520,3.720916017,7030
21530,3.720595191,7020
21540,3.721891337,7010
21550,3.720262937,7000
21560,3.7216939,6990
21570,3.721038688,6980
21580,3.720620051,6970
21590,3.722168825,6960
21600,3.720123995,6950
21610,3.722052676,6940
21620,3.71976017,6930
21630,3.720755323,6920
21640,3.720820403,6910
21650,3.7181643,6900
21660,3.720980272,6890
21670,3.719972746,6880
21680,3.718705248,6870
21690,3.718393424,6860
21700,3.718875634,6850
21710,3.719442473,6840
21720,3.719136629,6830
21730,3.717140944,6820
21740,3.717982152,6810
21750,3.716901209,6800
21760,3.718001799,6790
21770,3.718311782,6780
21780,3.716041194,6770
21790,3.719325544,6760
21800,3.714991083,6750
21810,3.717304804,6740
21820,3.717040319,6730
21830,3.716529025,6720
21840,3.716898192,6710
21850,3.716845417,6700
21860,3.716678278,6690
21870,3.716353196,6680
21880,3.715026181,6670
21890,3.716412067,6660
21900,3.715500995,6650
21910,3.714352538,6640
21920,3.714871141,6630
21930,3.713838168,6620
21940,3.715225007,6610
21950,3.714143124,6600
21960,3.713999459,6590
21970,3.713330271,6580
21980,3.716401689,6570
21990,3.714505054,6560
22000,3.713035125,6550
22010,3.71240554,6540
22020,3.71255681,6530
22030,3.714229555,6520
22040,3.711096515,6510
22050,3.713268444,6500
22060,3.712809025,6490
22070,3.713004084,6480
22080,3.712533741,6470
22090,3.711901546,6460
22100,3.710360681,6450
22110,3.711747289,6440
22120,3.710965746,6430
22130,3.709474814,6420
22140,3.712310275,6410
22150,3.71075105,6400
22160,3.709669057,6390
22170,3.708302836,6380
22180,3.710505076,6370
22190,3.70956131,6360
22200,3.710238239,6350
22210,3.710631626,6340
22220,3.709613904,6330
22230,3.708655434,6320
22240,3.708670763,6310
22250,3.710470497,6300
22260,3.708259246,6290
22270,3.708568303,6280
22280,3.708379453,6270
22290,3.708239174,6260
22300,3.706317121,6250
22310,3.707089955,6240
22320,3.707545517,6230
22330,3.709202321,6220
22340,3.707579616,6210
22350,3.705252158,6200
22360,3.705440051,6190
22370,3.705959649,6180
22380,3.70662454,6170
22390,3.703904731,6160
22400,3.705970054,6150
22410,3.705026028,6140
22420,3.703278391,6130
22430,3.705016132,6120
22440,3.706261994,6110
22450,3.704611621,6100
22460,3.704289856,6090
22470,3.704645117,6080
22480,3.703224868,6070
22490,3.702075887,6060
22500,3.704078505,6050
22510,3.70276046,6040
22520,3.703749875,6030
22530,3.701478667,6020
22540,3.700649908,6010
22550,3.701725731,6000
22560,3.702003148,5990
22570,3.699760654,5980
22580,3.700431943,5970
22590,3.700507358,5960
22600,3.69954504,5950
22610,3.699258424,5940
22620,3.699426424,5930
22630,3.69969406,5920
22640,3.698673886,5910
22650,3.699548085,5900
22660,3.699812793,5890
22670,3.699746277,5880
22680,3.699216712,5870
22690,3.698296205,5860
22700,3.696710635,5850
22710,3.696907587,5840
22720,3.697999647,5830
22730,3.697295107,5820
22740,3.694829486,5810
22750,3.69835416,5800
22760,3.695980997,5790
22770,3.694550741,5780
22780,3.696600664,5770
22790,3.696907968,5760
22800,3.694701643,5750
22810,3.694975011,5740
22820,3.694594654,5730
22830,3.693793711,5720
22840,3.697018167,5710
22850,3.69387972,5700
22860,3.693648318,5690
22870,3.692477263,5680
22880,3.69378164,5670
22890,3.692560766,5660
22900,3.690768098,5650
22910,3.692374113,5640
22920,3.690732577,5630
22930,3.692726491,5620
22940,3.69285387,5610
22950,3.693185076,5600
22960,3.692933294,5590
22970,3.69260644,5580
22980,3.691689053,5570
22990,3.689787883,5560
23000,3.692127175,5550
23010,3.689592885,5540
23020,3.690989671,5530
23030,3.688403229,5520
23040,3.689069863,5510
23050,3.690161794,5500
23060,3.688910375,5490
23070,3.690198576,5480
23080,3.688192608,5470
23090,3.690211972,5460
23100,3.68747277,5450
23110,3.68881724,5440
23120,3.687354987,5430
23130,3.687769342,5420
23140,3.686064634,5410
23150,3.687566298,5400
23160,3.686712238,5390
23170,3.686995467,5380
23180,3.683004982,5370
23190,3.686885659,5360
23200,3.685899538,5350
23210,3.683719006,5340
23220,3.684852593,5330
23230,3.683738489,5320
23240,3.683895315,5310
23250,3.682855416,5300
23260,3.684778672,5290
23270,3.683739553,5280
23280,3.682952107,5270
23290,3.682892493,5260
23300,3.682936115,5250
23310,3.682824026,5240
23320,3.682153107,5230
23330,3.681468597,5220
23340,3.68228576,5210
23350,3.683521872,5200
23360,3.680661436,5190
23370,3.681366502,5180
23380,3.680859423,5170
