Timestamp, power, temperature, voltage
624,2.5,18.95,3.9748
625,4.82,18.95,3.9746
626,4.82,18.95,3.9622
627,4.82,18.95,3.9526
628,4.82,18.95,3.9441
629,4.82,18.95,3.937
630,4.82,18.95,3.9309
631,4.82,18.95,3.9258
632,4.82,18.95,3.9213
633,4.82,18.95,3.9176
634,4.82,18.95,3.9143
635,4.82,18.95,3.9115
636,4.82,18.95,3.9091
637,4.82,18.95,3.907
638,4.82,18.95,3.9052
639,4.82,18.95,3.9036
640,4.82,18.95,3.9021
641,4.82,18.95,3.9009
642,4.82,18.95,3.8998
643,4.82,18.95,3.8988
644,4.82,18.95,3.8979
645,4.82,18.95,3.897
646,4.82,18.95,3.8963
647,4.82,18.95,3.8956
648,4.82,18.95,3.8949
649,4.82,18.95,3.8943
650,4.82,18.95,3.8938
651,4.82,18.95,3.8932
652,4.82,18.95,3.8927
653,4.82,18.95,3.8922
654,4.82,18.95,3.8918
655,4.82,18.95,3.8913
656,4.82,18.95,3.8909
657,4.82,18.95,3.8904
658,4.82,18.95,3.89
659,4.82,18.95,3.8896
660,4.82,18.95,3.8892
661,4.82,18.95,3.8888
662,4.82,18.95,3.8884
663,4.82,18.95,3.888
664,4.82,18.95,3.8876
665,4.82,18.95,3.8872
666,4.82,18.95,3.8869
667,4.82,18.95,3.8865
668,4.82,18.95,3.8861
669,4.82,18.95,3.8858
670,4.82,18.95,3.8854
671,4.82,18.95,3.885
672,4.82,18.95,3.8847
673,4.82,18.95,3.8843
674,4.82,18.95,3.884
675,4.82,18.95,3.8836
676,4.82,18.95,3.8833
677,4.82,18.95,3.8829
678,4.82,18.95,3.8826
679,4.82,18.95,3.8822
680,4.82,18.95,3.8819
681,4.82,18.95,3.8815
682,4.82,18.95,3.8812
683,4.82,18.95,3.8808
684,4.82,18.95,3.8805
685,4.82,18.95,3.8801
686,4.82,18.95,3.8798
687,4.82,18.95,3.8794
688,4.82,18.95,3.8791
689,4.82,18.95,3.8788
690,0.0001197,18.95,3.8784
691,0.0001197,18.95,3.9042
692,0.0001197,18.95,3.9239
693,0.0001197,18.95,3.9412
694,0.0001197,18.95,3.9553
695,0.0001197,18.95,3.9673
696,0.0001197,18.95,3.9773
697,0.0001197,18.95,3.9857
698,0.0001197,18.95,3.9928
699,0.0001197,18.95,3.9988
700,0.0001197,18.95,4.0038
701,0.0001197,18.95,4.008
702,0.0001197,18.95,4.0116
703,0.0001197,18.95,4.0146
704,0.0001197,18.95,4.0172
705,0.0001197,18.95,4.0194
706,0.0001197,18.95,4.0212
707,0.0001197,18.95,4.0228
708,0.0001197,18.95,4.0242
709,0.0001197,18.95,4.0254
710,0.0001197,18.95,4.0264
711,0.0001197,18.95,4.0273
712,0.0001197,18.95,4.028
713,0.0001197,18.95,4.0287
714,0.0001197,18.95,4.0293
715,0.0001197,18.95,4.0298
716,0.0001197,18.95,4.0303
717,0.0001197,18.95,4.0307
718,0.0001197,18.95,4.0311
719,0.0001197,18.95,4.0315
720,4.83,18.95,4.0318
721,4.83,18.95,4.0069
722,4.83,18.95,3.9877
723,4.83,18.95,3.9708
724,4.83,18.95,3.9568
725,4.83,18.95,3.9448
726,4.83,18.95,3.9347
727,4.83,18.95,3.9261
728,4.83,18.95,3.9188
729,4.83,18.95,3.9126
730,4.83,18.95,3.9073
731,4.83,18.95,3.9028
732,4.83,18.95,3.899
733,4.83,18.95,3.8956
734,4.83,18.95,3.8928
735,4.83,18.95,3.8903
736,4.83,18.95,3.8882
737,4.83,18.95,3.8863
738,4.83,18.95,3.8847
739,4.83,18.95,3.8832
740,4.83,18.95,3.882
741,4.83,18.95,3.8808
742,4.83,18.95,3.8798
743,4.83,18.95,3.8789
744,4.83,18.95,3.8781
745,4.83,18.95,3.8773
746,4.83,18.95,3.8766
747,4.83,18.95,3.876
748,4.83,18.95,3.8754
749,4.83,18.95,3.8748
750,4.83,18.95,3.8743
751,4.83,18.95,3.8738
752,4.83,18.95,3.8733
753,4.83,18.95,3.8728
754,4.83,18.95,3.8723
755,1.79,18.95,3.8719
756,1.79,18.95,3.8879
757,1.79,18.95,3.9001
758,1.79,18.95,3.9108
759,1.79,18.95,3.9196
760,1.79,18.95,3.927
761,1.79,18.95,3.9331
762,1.79,18.95,3.9383
763,1.79,18.95,3.9426
764,1.79,18.95,3.9462
765,1.79,18.95,3.9493
766,1.79,18.95,3.9518
767,1.79,18.95,3.9539
768,1.79,18.95,3.9556
769,1.79,18.95,3.9571
770,1.79,18.95,3.9583
771,1.79,18.95,3.9593
772,1.79,18.95,3.9601
773,1.79,18.95,3.9608
774,1.79,18.95,3.9614
775,1.79,18.95,3.9618
776,1.79,18.95,3.9622
777,1.79,18.95,3.9625
778,1.79,18.95,3.9628
779,1.79,18.95,3.9629
780,1.79,18.95,3.9631
781,1.79,18.95,3.9632
782,1.79,18.95,3.9633
783,1.79,18.95,3.9633
784,1.79,18.95,3.9634
785,1.79,18.95,3.9634
786,1.79,18.95,3.9634
787,1.79,18.95,3.9634
788,1.79,18.95,3.9633
789,1.79,18.95,3.9633
790,1.79,18.95,3.9633
791,1.79,18.95,3.9632
792,1.79,18.95,3.9632
793,1.79,18.95,3.9631
794,1.79,18.95,3.963
795,1.79,18.95,3.963
796,1.79,18.95,3.9629
797,1.79,18.95,3.9628
798,1.79,18.95,3.9627
799,1.79,18.95,3.9627
800,2.5,18.95,3.9626
801,2.5,18.95,3.9587
802,2.5,18.95,3.9558
803,2.5,18.95,3.9531
804,2.5,18.95,3.9509
805,2.5,18.95,3.9491
806,2.5,18.95,3.9475
807,2.5,18.95,3.9461
808,2.5,18.95,3.9449
809,2.5,18.95,3.9439
810,2.5,18.95,3.943
811,2.5,18.95,3.9423
812,2.5,18.95,3.9416
813,2.5,18.95,3.941
814,2.5,18.95,3.9405
815,2.5,18.95,3.94
816,2.5,18.95,3.9396
817,2.5,18.95,3.9392
818,2.5,18.95,3.9389
819,2.5,18.95,3.9386
820,2.5,18.95,3.9383
821,2.5,18.95,3.938
822,2.5,18.95,3.9378
823,2.5,18.95,3.9375
824,2.5,18.95,3.9373
825,2.5,18.95,3.9371
826,2.5,18.95,3.9368
827,2.5,18.95,3.9366
828,2.5,18.95,3.9364
829,2.5,18.95,3.9363
830,2.5,18.95,3.9361
831,2.5,18.95,3.9359
832,2.5,18.95,3.9357
833,2.5,18.95,3.9355
834,2.5,18.95,3.9353
835,2.5,18.95,3.9352
836,2.5,18.95,3.935
837,2.5,18.95,3.9348
838,2.5,18.95,3.9346
839,2.5,18.95,3.9345
840,2.5,18.95,3.9343
841,2.5,18.95,3.9341
842,2.5,18.95,3.9339
843,2.5,18.95,3.9338
844,2.5,18.95,3.9336
845,2.5,18.95,3.9334
846,2.5,18.95,3.9333
847,2.5,18.95,3.9331
848,2.5,18.95,3.9329
849,2.5,18.95,3.9328
850,2.5,18.95,3.9326
851,2.5,18.95,3.9324
852,2.5,18.95,3.9323
853,2.5,18.95,3.9321
854,2.5,18.95,3.9319
855,2.5,18.95,3.9318
856,2.5,18.95,3.9316
857,2.5,18.95,3.9314
858,2.5,18.95,3.9313
859,2.5,18.95,3.9311
860,4.82,18.95,3.9309
861,4.82,18.95,3.9184
862,4.82,18.95,3.9087
863,4.82,18.95,3.9002
864,4.82,18.95,3.893
865,4.82,18.95,3.8869
866,4.82,18.95,3.8817
867,4.82,18.95,3.8773
868,4.82,18.95,3.8734
869,4.82,18.95,3.8702
870,4.82,18.95,3.8674
871,4.82,18.95,3.8649
872,4.82,18.95,3.8628
873,4.82,18.95,3.861
874,4.82,18.95,3.8594
875,4.82,18.95,3.858
876,4.82,18.95,3.8568
877,4.82,18.95,3.8557
878,4.82,18.95,3.8547
879,4.82,18.95,3.8538
880,4.82,18.95,3.853
881,4.82,18.95,3.8522
882,4.82,18.95,3.8516
883,4.82,18.95,3.8509
884,4.82,18.95,3.8503
885,4.82,18.95,3.8498
886,4.82,18.95,3.8493
887,4.82,18.95,3.8488
888,4.82,18.95,3.8483
889,4.82,18.95,3.8479
890,4.82,18.95,3.8474
891,4.82,18.95,3.847
892,4.82,18.95,3.8466
893,4.82,18.95,3.8462
894,4.82,18.95,3.8458
895,4.82,18.95,3.8454
896,4.82,18.95,3.845
897,4.82,18.95,3.8447
898,4.82,18.95,3.8443
899,4.82,18.95,3.8439
900,4.82,18.95,3.8436
901,4.82,18.95,3.8432
902,4.82,18.95,3.8429
903,4.82,18.95,3.8425
904,4.82,18.95,3.8422
905,4.82,18.95,3.8418
906,4.82,18.95,3.8415
907,4.82,18.95,3.8412
908,4.82,18.95,3.8408
909,4.82,18.95,3.8405
